"dir","minx","maxy","maxx","miny","width","x","y"
"07","637187.0","6626812.0","653187.0","6610812.0",4096,21,23
"07","653187.0","6386812.0","669187.0","6370812.0",4096,22,8
"07","653187.0","6402812.0","669187.0","6386812.0",4096,22,9
"07","653187.0","6418812.0","669187.0","6402812.0",4096,22,10
"07","653187.0","6434812.0","669187.0","6418812.0",4096,22,11
"07","653187.0","6450812.0","669187.0","6434812.0",4096,22,12
"07","653187.0","6466812.0","669187.0","6450812.0",4096,22,13
"07","653187.0","6482812.0","669187.0","6466812.0",4096,22,14
"07","653187.0","6498812.0","669187.0","6482812.0",4096,22,15
"07","653187.0","6514812.0","669187.0","6498812.0",4096,22,16
"07","653187.0","6530812.0","669187.0","6514812.0",4096,22,17
"07","653187.0","6546812.0","669187.0","6530812.0",4096,22,18
"07","653187.0","6562812.0","669187.0","6546812.0",4096,22,19
"07","653187.0","6578812.0","669187.0","6562812.0",4096,22,20
"07","653187.0","6594812.0","669187.0","6578812.0",4096,22,21
"07","653187.0","6610812.0","669187.0","6594812.0",4096,22,22
"07","669187.0","6386812.0","685187.0","6370812.0",4096,23,8
"07","669187.0","6402812.0","685187.0","6386812.0",4096,23,9
"07","669187.0","6418812.0","685187.0","6402812.0",4096,23,10
"07","669187.0","6434812.0","685187.0","6418812.0",4096,23,11
"07","669187.0","6450812.0","685187.0","6434812.0",4096,23,12
"07","669187.0","6466812.0","685187.0","6450812.0",4096,23,13
"07","669187.0","6482812.0","685187.0","6466812.0",4096,23,14
"07","669187.0","6498812.0","685187.0","6482812.0",4096,23,15
"07","669187.0","6514812.0","685187.0","6498812.0",4096,23,16
"07","669187.0","6530812.0","685187.0","6514812.0",4096,23,17
"07","669187.0","6546812.0","685187.0","6530812.0",4096,23,18
"07","669187.0","6562812.0","685187.0","6546812.0",4096,23,19
"07","669187.0","6578812.0","685187.0","6562812.0",4096,23,20
"07","669187.0","6594812.0","685187.0","6578812.0",4096,23,21
"07","685187.0","6386812.0","701187.0","6370812.0",4096,24,8
"07","685187.0","6402812.0","701187.0","6386812.0",4096,24,9
"07","685187.0","6418812.0","701187.0","6402812.0",4096,24,10
"07","685187.0","6434812.0","701187.0","6418812.0",4096,24,11
"07","685187.0","6450812.0","701187.0","6434812.0",4096,24,12
"07","685187.0","6466812.0","701187.0","6450812.0",4096,24,13
"07","685187.0","6482812.0","701187.0","6466812.0",4096,24,14
"07","685187.0","6498812.0","701187.0","6482812.0",4096,24,15
"07","685187.0","6514812.0","701187.0","6498812.0",4096,24,16
"07","685187.0","6546812.0","701187.0","6530812.0",4096,24,18
"07","685187.0","6562812.0","701187.0","6546812.0",4096,24,19
"07","685187.0","6578812.0","701187.0","6562812.0",4096,24,20
"07","685187.0","6594812.0","701187.0","6578812.0",4096,24,21
"07","701187.0","6402812.0","717187.0","6386812.0",4096,25,9
"07","701187.0","6418812.0","717187.0","6402812.0",4096,25,10
